distance-to-solar-noon,temperature,wind-speed,sky-cover,humidity,average-wind-speed-(period),average-pressure-(period),power-generated,wind_dir_sin,wind_dir_cos
0.349887133,62,11.2,4,70,8.0,29.95,4724,-0.984807753012208,-0.17364817766693033
0.146726862,62,11.2,4,67,11.0,29.95,20343,-0.984807753012208,-0.17364817766693033
0.056433409,62,11.2,3,63,15.0,29.95,20905,-0.984807753012208,-0.17364817766693033
0.259593679,62,11.2,3,63,18.0,29.94,21711,-0.984807753012208,-0.17364817766693033
0.46275395,62,11.2,3,70,15.0,29.93,3010,-0.984807753012208,-0.17364817766693033
0.665914221,62,11.2,4,78,13.0,29.95,0,-0.984807753012208,-0.17364817766693033
0.756482525,61,15.0,4,81,15.0,29.92,0,-0.984807753012208,-0.17364817766693033
0.553551297,61,15.0,4,84,9.0,29.89,0,-0.984807753012208,-0.17364817766693033
0.350620068,61,15.0,4,84,14.0,29.92,1653,-0.984807753012208,-0.17364817766693033
0.147688839,61,15.0,4,78,8.0,29.93,17545,-0.984807753012208,-0.17364817766693033
0.05524239,61,15.0,3,68,20.0,29.92,28838,-0.984807753012208,-0.17364817766693033
0.258173619,61,15.0,3,73,20.0,29.92,16318,-0.984807753012208,-0.17364817766693033
0.461104848,61,15.0,4,84,20.0,29.92,2179,-0.984807753012208,-0.17364817766693033
0.664036077,61,15.0,4,81,13.0,29.95,0,-0.984807753012208,-0.17364817766693033
0.756482525,62,14.0,4,81,13.0,29.93,0,-0.9396926207859084,-0.34202014332566855
0.553551297,62,14.0,4,84,16.0,29.92,0,-0.9396926207859084,-0.34202014332566855
0.350620068,62,14.0,4,84,11.0,29.94,940,-0.9396926207859084,-0.34202014332566855
0.147688839,62,14.0,4,81,14.0,29.96,10068,-0.9396926207859084,-0.34202014332566855
0.05524239,62,14.0,3,70,17.0,29.95,30530,-0.9396926207859084,-0.34202014332566855
0.258173619,62,14.0,3,70,20.0,29.91,21210,-0.9396926207859084,-0.34202014332566855
0.461104848,62,14.0,3,81,15.0,29.88,1986,-0.9396926207859084,-0.34202014332566855
0.664036077,62,14.0,3,84,11.0,29.88,0,-0.9396926207859084,-0.34202014332566855
0.757336343,66,11.0,3,87,3.0,29.86,0,-0.9848077530122081,0.17364817766692997
0.554176072,66,11.0,2,87,0.0,29.85,0,-0.9848077530122081,0.17364817766692997
0.351015801,66,11.0,1,78,5.0,29.87,8499,-0.9848077530122081,0.17364817766692997
0.14785553,66,11.0,1,73,5.0,29.86,28574,-0.9848077530122081,0.17364817766692997
0.05530474,66,11.0,1,54,21.0,29.84,33454,-0.9848077530122081,0.17364817766692997
0.258465011,66,11.0,1,63,24.0,29.81,21182,-0.9848077530122081,0.17364817766692997
0.461625282,66,11.0,1,72,16.0,29.79,1931,-0.9848077530122081,0.17364817766692997
0.664785553,66,11.0,0,78,15.0,29.8,0,-0.9848077530122081,0.17364817766692997
0.756482525,63,23.3,0,83,8.0,29.76,0,-0.984807753012208,-0.17364817766693033
0.553551297,63,23.3,1,87,11.0,29.75,0,-0.984807753012208,-0.17364817766693033
0.350620068,63,23.3,1,75,8.0,29.77,8805,-0.984807753012208,-0.17364817766693033
0.147688839,63,23.3,2,63,21.0,29.77,28536,-0.984807753012208,-0.17364817766693033
0.05524239,63,23.3,3,65,33.0,29.75,26470,-0.984807753012208,-0.17364817766693033
0.258173619,63,23.3,2,65,36.0,29.73,21306,-0.984807753012208,-0.17364817766693033
0.461104848,63,23.3,1,70,32.0,29.71,2016,-0.984807753012208,-0.17364817766693033
0.664036077,63,23.3,1,78,30.0,29.71,0,-0.984807753012208,-0.17364817766693033
0.756482525,59,18.8,1,77,31.0,29.72,0,-0.9396926207859084,-0.34202014332566855
0.553551297,59,18.8,1,86,11.0,29.71,0,-0.9396926207859084,-0.34202014332566855
0.350620068,59,18.8,2,75,6.0,29.75,7747,-0.9396926207859084,-0.34202014332566855
0.147688839,59,18.8,2,65,11.0,29.76,29088,-0.9396926207859084,-0.34202014332566855
0.05524239,59,18.8,3,63,20.0,29.79,32083,-0.9396926207859084,-0.34202014332566855
0.258173619,59,18.8,2,65,29.0,29.78,20057,-0.9396926207859084,-0.34202014332566855
0.461104848,59,18.8,2,72,9.0,29.77,2016,-0.9396926207859084,-0.34202014332566855
0.664036077,59,18.8,1,77,32.0,29.8,0,-0.9396926207859084,-0.34202014332566855
0.757609921,61,15.4,1,80,31.0,29.82,0,-1.0,-1.8369701987210297e-16
0.554678692,61,15.4,1,83,16.0,29.84,0,-1.0,-1.8369701987210297e-16
0.351747463,61,15.4,1,70,10.0,29.87,8741,-1.0,-1.8369701987210297e-16
0.148816234,61,15.4,1,56,5.0,29.89,29346,-1.0,-1.8369701987210297e-16
0.054114994,61,15.4,1,52,22.0,29.9,34592,-1.0,-1.8369701987210297e-16
0.257046223,61,15.4,1,58,22.0,29.88,21607,-1.0,-1.8369701987210297e-16
0.459977452,61,15.4,1,67,20.0,29.87,1971,-1.0,-1.8369701987210297e-16
0.662908681,61,15.4,1,77,14.0,29.88,0,-1.0,-1.8369701987210297e-16
0.757609921,67,10.7,0,80,7.0,29.85,0,-0.9848077530122081,0.17364817766692997
0.554678692,67,10.7,1,77,0.0,29.82,0,-0.9848077530122081,0.17364817766692997
0.351747463,67,10.7,0,72,0.0,29.84,8824,-0.9848077530122081,0.17364817766692997
0.148816234,67,10.7,0,70,5.0,29.83,29010,-0.9848077530122081,0.17364817766692997
0.054114994,67,10.7,0,31,17.0,29.8,33697,-0.9848077530122081,0.17364817766692997
0.257046223,67,10.7,0,42,24.0,29.77,21260,-0.9848077530122081,0.17364817766692997
0.459977452,67,10.7,0,65,18.0,29.73,2009,-0.9848077530122081,0.17364817766692997
0.662908681,67,10.7,0,72,13.0,29.75,0,-0.9848077530122081,0.17364817766692997
0.758465011,66,11.5,0,77,9.0,29.73,0,-0.9396926207859083,0.342020143325669
0.55530474,66,11.5,1,77,8.0,29.71,0,-0.9396926207859083,0.342020143325669
0.35214447,66,11.5,0,72,6.0,29.73,8555,-0.9396926207859083,0.342020143325669
0.148984199,66,11.5,0,65,5.0,29.73,28488,-0.9396926207859083,0.342020143325669
0.054176072,66,11.5,0,43,14.0,29.72,33111,-0.9396926207859083,0.342020143325669
0.257336343,66,11.5,1,55,22.0,29.72,20969,-0.9396926207859083,0.342020143325669
0.460496614,66,11.5,1,70,17.0,29.73,1990,-0.9396926207859083,0.342020143325669
0.663656885,66,11.5,1,80,13.0,29.78,0,-0.9396926207859083,0.342020143325669
0.757609921,63,7.9,1,86,10.0,29.78,0,-0.7660444431189781,0.6427876096865393
0.554678692,63,7.9,1,90,7.0,29.79,0,-0.7660444431189781,0.6427876096865393
0.351747463,63,7.9,1,78,3.0,29.83,1983,-0.7660444431189781,0.6427876096865393
0.148816234,63,7.9,1,73,6.0,29.87,25265,-0.7660444431189781,0.6427876096865393
0.054114994,63,7.9,0,68,10.0,29.88,35033,-0.7660444431189781,0.6427876096865393
0.257046223,63,7.9,0,59,6.0,29.85,18600,-0.7660444431189781,0.6427876096865393
0.459977452,63,7.9,1,70,8.0,29.87,1060,-0.7660444431189781,0.6427876096865393
0.662908681,63,7.9,1,83,13.0,29.91,0,-0.7660444431189781,0.6427876096865393
0.757609921,65,8.6,1,86,7.0,29.91,0,-0.9396926207859084,-0.34202014332566855
0.554678692,65,8.6,2,83,5.0,29.92,0,-0.9396926207859084,-0.34202014332566855
0.351747463,65,8.6,1,72,3.0,29.94,2539,-0.9396926207859084,-0.34202014332566855
0.148816234,65,8.6,1,70,8.0,29.93,22145,-0.9396926207859084,-0.34202014332566855
0.054114994,65,8.6,1,51,5.0,29.91,33481,-0.9396926207859084,-0.34202014332566855
0.257046223,65,8.6,2,51,18.0,29.91,22023,-0.9396926207859084,-0.34202014332566855
0.459977452,65,8.6,2,72,16.0,29.91,1886,-0.9396926207859084,-0.34202014332566855
0.662908681,65,8.6,1,75,9.0,29.92,0,-0.9396926207859084,-0.34202014332566855
0.759593679,63,9.8,1,80,8.0,29.9,0,-0.9848077530122081,0.17364817766692997
0.556433409,63,9.8,3,83,13.0,29.91,0,-0.9848077530122081,0.17364817766692997
0.353273138,63,9.8,4,83,3.0,29.92,0,-0.9848077530122081,0.17364817766692997
0.150112867,63,9.8,1,68,6.0,29.93,0,-0.9848077530122081,0.17364817766692997
0.053047404,63,9.8,1,61,9.0,29.91,2668,-0.9848077530122081,0.17364817766692997
0.256207675,63,9.8,1,57,16.0,29.87,21718,-0.9848077530122081,0.17364817766692997
0.459367946,63,9.8,2,67,13.0,29.87,2086,-0.9848077530122081,0.17364817766692997
0.662528217,63,9.8,0,80,8.0,29.9,0,-0.9848077530122081,0.17364817766692997
0.759593679,70,9.7,0,80,9.0,29.88,0,-0.9396926207859083,0.342020143325669
0.556433409,70,9.7,0,86,7.0,29.88,0,-0.9396926207859083,0.342020143325669
0.353273138,70,9.7,1,75,0.0,29.91,8376,-0.9396926207859083,0.342020143325669
0.150112867,70,9.7,0,71,3.0,29.92,27771,-0.9396926207859083,0.342020143325669
0.053047404,70,9.7,0,43,10.0,29.89,32483,-0.9396926207859083,0.342020143325669
0.256207675,70,9.7,0,34,21.0,29.86,20505,-0.9396926207859083,0.342020143325669
0.459367946,70,9.7,0,43,17.0,29.85,1950,-0.9396926207859083,0.342020143325669
0.662528217,70,9.7,0,53,8.0,29.87,0,-0.9396926207859083,0.342020143325669
0.759593679,70,11.6,0,65,5.0,29.85,0,-0.9396926207859083,0.342020143325669
0.556433409,70,11.6,1,72,10.0,29.84,0,-0.9396926207859083,0.342020143325669
0.353273138,70,11.6,0,68,0.0,29.87,8112,-0.9396926207859083,0.342020143325669
0.150112867,70,11.6,0,56,6.0,29.87,27692,-0.9396926207859083,0.342020143325669
0.053047404,70,11.6,1,48,20.0,29.84,32832,-0.9396926207859083,0.342020143325669
0.256207675,70,11.6,1,50,23.0,29.8,20767,-0.9396926207859083,0.342020143325669
0.459367946,70,11.6,1,70,15.0,29.78,1996,-0.9396926207859083,0.342020143325669
0.662528217,70,11.6,1,81,11.0,29.81,0,-0.9396926207859083,0.342020143325669
0.760451977,62,13.3,0,84,9.0,29.8,0,-0.9396926207859083,0.342020143325669
0.557062147,62,13.3,1,93,14.0,29.8,0,-0.9396926207859083,0.342020143325669
0.353672316,62,13.3,1,84,11.0,29.82,8254,-0.9396926207859083,0.342020143325669
0.150282486,62,13.3,1,70,15.0,29.82,29225,-0.9396926207859083,0.342020143325669
0.053107345,62,13.3,1,61,20.0,29.8,34434,-0.9396926207859083,0.342020143325669
0.256497175,62,13.3,1,61,18.0,29.77,21417,-0.9396926207859083,0.342020143325669
0.459887006,62,13.3,1,72,14.0,29.78,2070,-0.9396926207859083,0.342020143325669
0.663276836,62,13.3,0,78,6.0,29.82,0,-0.9396926207859083,0.342020143325669
0.761581921,65,8.1,0,78,6.0,29.81,0,-0.7660444431189781,0.6427876096865393
0.55819209,65,8.1,1,87,6.0,29.79,0,-0.7660444431189781,0.6427876096865393
0.35480226,65,8.1,1,75,0.0,29.81,1645,-0.7660444431189781,0.6427876096865393
0.151412429,65,8.1,1,73,7.0,29.82,18567,-0.7660444431189781,0.6427876096865393
0.051977401,65,8.1,1,62,8.0,29.81,34320,-0.7660444431189781,0.6427876096865393
0.255367232,65,8.1,2,59,15.0,29.77,22350,-0.7660444431189781,0.6427876096865393
0.458757062,65,8.1,1,70,10.0,29.78,2137,-0.7660444431189781,0.6427876096865393
0.662146893,65,8.1,2,78,8.0,29.82,0,-0.7660444431189781,0.6427876096865393
0.762443439,65,8.6,2,81,6.0,29.81,0,-0.8660254037844386,0.5000000000000001
0.558823529,65,8.6,4,75,5.0,29.82,0,-0.8660254037844386,0.5000000000000001
0.35520362,65,8.6,4,75,3.0,29.84,1748,-0.8660254037844386,0.5000000000000001
0.15158371,65,8.6,1,70,5.0,29.84,15670,-0.8660254037844386,0.5000000000000001
0.052036199,65,8.6,1,55,8.0,29.83,35405,-0.8660254037844386,0.5000000000000001
0.255656109,65,8.6,1,55,15.0,29.8,21784,-0.8660254037844386,0.5000000000000001
0.459276018,65,8.6,1,75,16.0,29.81,2106,-0.8660254037844386,0.5000000000000001
0.662895928,65,8.6,1,84,9.0,29.84,0,-0.8660254037844386,0.5000000000000001
0.763306908,64,12.3,1,87,7.0,29.85,0,-0.9848077530122081,0.17364817766692997
0.559456399,64,12.3,4,83,8.0,29.85,0,-0.9848077530122081,0.17364817766692997
0.355605889,64,12.3,4,75,0.0,29.87,2399,-0.9848077530122081,0.17364817766692997
0.151755379,64,12.3,1,68,10.0,29.88,22313,-0.9848077530122081,0.17364817766692997
0.05209513,64,12.3,1,57,17.0,29.87,34373,-0.9848077530122081,0.17364817766692997
0.25594564,64,12.3,1,59,21.0,29.86,21804,-0.9848077530122081,0.17364817766692997
0.459796149,64,12.3,1,75,18.0,29.88,1953,-0.9848077530122081,0.17364817766692997
0.663646659,64,12.3,1,81,10.0,29.93,0,-0.9848077530122081,0.17364817766692997
0.764172336,61,14.4,2,81,7.0,29.92,0,-0.9848077530122081,0.17364817766692997
0.560090703,61,14.4,4,80,10.0,29.92,0,-0.9848077530122081,0.17364817766692997
0.35600907,61,14.4,4,81,9.0,29.94,2670,-0.9848077530122081,0.17364817766692997
0.151927438,61,14.4,1,65,14.0,29.96,27457,-0.9848077530122081,0.17364817766692997
0.052154195,61,14.4,1,59,20.0,29.95,34647,-0.9848077530122081,0.17364817766692997
0.256235828,61,14.4,2,63,23.0,29.94,21996,-0.9848077530122081,0.17364817766692997
0.46031746,61,14.4,1,80,20.0,29.95,2118,-0.9848077530122081,0.17364817766692997
0.664399093,61,14.4,2,83,15.0,29.98,0,-0.9848077530122081,0.17364817766692997
0.764172336,64,11.0,3,86,10.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.560090703,64,11.0,4,83,8.0,29.97,0,-0.984807753012208,-0.17364817766693033
0.35600907,64,11.0,3,78,0.0,30.0,1643,-0.984807753012208,-0.17364817766693033
0.151927438,64,11.0,1,63,7.0,30.01,18585,-0.984807753012208,-0.17364817766693033
0.052154195,64,11.0,1,55,21.0,29.99,34902,-0.984807753012208,-0.17364817766693033
0.256235828,64,11.0,1,57,17.0,29.97,21778,-0.984807753012208,-0.17364817766693033
0.46031746,64,11.0,1,70,14.0,29.97,2075,-0.984807753012208,-0.17364817766693033
0.664399093,64,11.0,1,78,11.0,29.99,0,-0.984807753012208,-0.17364817766693033
0.765039728,61,15.1,3,78,8.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.560726447,61,15.1,4,78,8.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.356413167,61,15.1,4,80,10.0,30.01,1093,-0.984807753012208,-0.17364817766693033
0.152099886,61,15.1,2,70,17.0,30.02,10324,-0.984807753012208,-0.17364817766693033
0.052213394,61,15.1,3,72,18.0,30.03,29059,-0.984807753012208,-0.17364817766693033
0.256526674,61,15.1,1,63,21.0,30.02,21963,-0.984807753012208,-0.17364817766693033
0.460839955,61,15.1,3,72,22.0,30.03,2095,-0.984807753012208,-0.17364817766693033
0.665153235,61,15.1,3,75,11.0,30.05,0,-0.984807753012208,-0.17364817766693033
0.766174801,62,15.8,4,75,11.0,30.04,0,-0.984807753012208,-0.17364817766693033
0.561861521,62,15.8,3,75,14.0,30.03,0,-0.984807753012208,-0.17364817766693033
0.357548241,62,15.8,2,70,13.0,30.04,7462,-0.984807753012208,-0.17364817766693033
0.15323496,62,15.8,1,56,17.0,30.05,29899,-0.984807753012208,-0.17364817766693033
0.05107832,62,15.8,0,51,22.0,30.03,35486,-0.984807753012208,-0.17364817766693033
0.2553916,62,15.8,1,56,22.0,30.0,22253,-0.984807753012208,-0.17364817766693033
0.459704881,62,15.8,1,72,18.0,29.97,2065,-0.984807753012208,-0.17364817766693033
0.664018161,62,15.8,2,80,10.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.767918089,62,12.9,3,78,13.0,29.95,0,-0.984807753012208,-0.17364817766693033
0.563139932,62,12.9,4,80,9.0,29.93,0,-0.984807753012208,-0.17364817766693033
0.358361775,62,12.9,1,78,0.0,29.94,2844,-0.984807753012208,-0.17364817766693033
0.153583618,62,12.9,1,65,18.0,29.96,21133,-0.984807753012208,-0.17364817766693033
0.051194539,62,12.9,2,65,22.0,29.97,29027,-0.984807753012208,-0.17364817766693033
0.255972696,62,12.9,2,63,18.0,29.93,22350,-0.984807753012208,-0.17364817766693033
0.460750853,62,12.9,1,67,13.0,29.91,2045,-0.984807753012208,-0.17364817766693033
0.66552901,62,12.9,0,72,7.0,29.93,0,-0.984807753012208,-0.17364817766693033
0.767918089,64,17.7,0,78,6.0,29.92,0,-1.0,-1.8369701987210297e-16
0.563139932,64,17.7,1,80,11.0,29.91,0,-1.0,-1.8369701987210297e-16
0.358361775,64,17.7,1,72,13.0,29.95,8087,-1.0,-1.8369701987210297e-16
0.153583618,64,17.7,1,53,11.0,29.95,28523,-1.0,-1.8369701987210297e-16
0.051194539,64,17.7,0,55,24.0,29.96,33563,-1.0,-1.8369701987210297e-16
0.255972696,64,17.7,1,53,29.0,29.91,21125,-1.0,-1.8369701987210297e-16
0.460750853,64,17.7,2,70,17.0,29.91,1980,-1.0,-1.8369701987210297e-16
0.66552901,64,17.7,1,80,22.0,29.94,0,-1.0,-1.8369701987210297e-16
0.768792711,60,14.7,3,83,16.0,29.95,0,-0.9396926207859084,-0.34202014332566855
0.563781321,60,14.7,3,90,11.0,29.96,0,-0.9396926207859084,-0.34202014332566855
0.358769932,60,14.7,3,83,8.0,29.98,6537,-0.9396926207859084,-0.34202014332566855
0.153758542,60,14.7,3,75,16.0,30.01,29343,-0.9396926207859084,-0.34202014332566855
0.051252847,60,14.7,1,59,24.0,29.99,34620,-0.9396926207859084,-0.34202014332566855
0.256264237,60,14.7,1,59,17.0,29.96,21575,-0.9396926207859084,-0.34202014332566855
0.461275626,60,14.7,1,72,14.0,29.97,2026,-0.9396926207859084,-0.34202014332566855
0.666287016,60,14.7,1,78,17.0,29.99,0,-0.9396926207859084,-0.34202014332566855
0.770547945,61,14.6,3,83,9.0,29.98,0,-1.0,-1.8369701987210297e-16
0.565068493,61,14.6,1,86,9.0,29.98,0,-1.0,-1.8369701987210297e-16
0.359589041,61,14.6,1,75,10.0,29.99,2162,-1.0,-1.8369701987210297e-16
0.154109589,61,14.6,2,65,15.0,30.01,27381,-1.0,-1.8369701987210297e-16
0.051369863,61,14.6,3,65,21.0,30.01,32108,-1.0,-1.8369701987210297e-16
0.256849315,61,14.6,2,63,21.0,29.98,20796,-1.0,-1.8369701987210297e-16
0.462328767,61,14.6,2,75,20.0,29.96,1995,-1.0,-1.8369701987210297e-16
0.667808219,61,14.6,3,87,22.0,29.99,0,-1.0,-1.8369701987210297e-16
0.770547945,62,13.3,4,90,18.0,29.99,0,-1.0,-1.8369701987210297e-16
0.565068493,62,13.3,3,93,7.0,29.99,0,-1.0,-1.8369701987210297e-16
0.359589041,62,13.3,3,83,7.0,30.0,1846,-1.0,-1.8369701987210297e-16
0.154109589,62,13.3,3,68,13.0,30.02,22926,-1.0,-1.8369701987210297e-16
0.051369863,62,13.3,3,53,18.0,30.02,30448,-1.0,-1.8369701987210297e-16
0.256849315,62,13.3,4,65,23.0,30.01,14217,-1.0,-1.8369701987210297e-16
0.462328767,62,13.3,3,81,11.0,30.0,1398,-1.0,-1.8369701987210297e-16
0.667808219,62,13.3,3,83,16.0,30.0,0,-1.0,-1.8369701987210297e-16
0.771428571,62,16.1,3,90,9.0,30.01,0,-1.0,-1.8369701987210297e-16
0.565714286,62,16.1,3,93,14.0,30.02,0,-1.0,-1.8369701987210297e-16
0.36,62,16.1,3,93,11.0,30.05,6342,-1.0,-1.8369701987210297e-16
0.154285714,62,16.1,2,65,14.0,30.07,28764,-1.0,-1.8369701987210297e-16
0.051428571,62,16.1,2,55,20.0,30.07,33909,-1.0,-1.8369701987210297e-16
0.257142857,62,16.1,2,53,28.0,30.05,21038,-1.0,-1.8369701987210297e-16
0.462857143,62,16.1,2,67,23.0,30.04,2011,-1.0,-1.8369701987210297e-16
0.668571429,62,16.1,0,78,17.0,30.05,0,-1.0,-1.8369701987210297e-16
0.774341352,70,10.6,0,83,10.0,30.02,0,-1.0,-1.8369701987210297e-16
0.568155785,70,10.6,1,86,6.0,30.0,0,-1.0,-1.8369701987210297e-16
0.361970218,70,10.6,1,70,0.0,30.03,8059,-1.0,-1.8369701987210297e-16
0.155784651,70,10.6,0,63,3.0,30.01,28056,-1.0,-1.8369701987210297e-16
0.050400916,70,10.6,0,28,13.0,29.95,32729,-1.0,-1.8369701987210297e-16
0.256586483,70,10.6,0,34,23.0,29.91,20746,-1.0,-1.8369701987210297e-16
0.46277205,70,10.6,0,54,24.0,29.88,1753,-1.0,-1.8369701987210297e-16
0.668957617,70,10.6,0,65,9.0,29.89,0,-1.0,-1.8369701987210297e-16
0.774341352,73,10.4,0,72,5.0,29.87,0,-0.9396926207859083,0.342020143325669
0.568155785,73,10.4,1,72,6.0,29.85,0,-0.9396926207859083,0.342020143325669
0.361970218,73,10.4,1,63,0.0,29.86,7896,-0.9396926207859083,0.342020143325669
0.155784651,73,10.4,0,64,5.0,29.86,27500,-0.9396926207859083,0.342020143325669
0.050400916,73,10.4,0,33,13.0,29.83,32195,-0.9396926207859083,0.342020143325669
0.256586483,73,10.4,0,43,22.0,29.81,20315,-0.9396926207859083,0.342020143325669
0.46277205,73,10.4,1,68,18.0,29.82,1952,-0.9396926207859083,0.342020143325669
0.668957617,73,10.4,1,81,11.0,29.87,0,-0.9396926207859083,0.342020143325669
0.776119403,62,14.7,1,87,11.0,29.86,0,-0.9396926207859083,0.342020143325669
0.56946039,62,14.7,1,90,9.0,29.88,0,-0.9396926207859083,0.342020143325669
0.362801378,62,14.7,1,84,10.0,29.93,2734,-0.9396926207859083,0.342020143325669
0.156142365,62,14.7,1,63,14.0,29.96,20080,-0.9396926207859083,0.342020143325669
0.050516648,62,14.7,1,59,18.0,29.96,34591,-0.9396926207859083,0.342020143325669
0.25717566,62,14.7,1,68,23.0,29.94,21875,-0.9396926207859083,0.342020143325669
0.463834673,62,14.7,1,83,18.0,29.96,2232,-0.9396926207859083,0.342020143325669
0.670493685,62,14.7,1,93,15.0,29.99,0,-0.9396926207859083,0.342020143325669
0.777011494,60,13.0,1,96,11.0,29.99,0,-0.9396926207859083,0.342020143325669
0.570114943,60,13.0,1,93,10.0,30.0,0,-0.9396926207859083,0.342020143325669
0.363218391,60,13.0,1,90,8.0,30.04,1861,-0.9396926207859083,0.342020143325669
0.156321839,60,13.0,1,73,13.0,30.05,26433,-0.9396926207859083,0.342020143325669
0.050574713,60,13.0,1,59,16.0,30.03,33639,-0.9396926207859083,0.342020143325669
0.257471264,60,13.0,1,61,18.0,29.98,21208,-0.9396926207859083,0.342020143325669
0.464367816,60,13.0,1,83,20.0,29.99,1992,-0.9396926207859083,0.342020143325669
0.671264368,60,13.0,1,90,14.0,30.03,0,-0.9396926207859083,0.342020143325669
0.778801843,62,13.7,1,93,13.0,30.01,0,-0.9396926207859083,0.342020143325669
0.571428571,62,13.7,1,93,10.0,30.01,0,-0.9396926207859083,0.342020143325669
0.3640553,62,13.7,1,83,6.0,30.03,5203,-0.9396926207859083,0.342020143325669
0.156682028,62,13.7,1,68,8.0,30.02,28196,-0.9396926207859083,0.342020143325669
0.050691244,62,13.7,1,57,17.0,29.98,32608,-0.9396926207859083,0.342020143325669
0.258064516,62,13.7,2,63,21.0,29.93,20628,-0.9396926207859083,0.342020143325669
0.465437788,62,13.7,1,78,18.0,29.95,1829,-0.9396926207859083,0.342020143325669
0.67281106,62,13.7,1,93,15.0,29.97,0,-0.9396926207859083,0.342020143325669
0.779700115,64,13.0,1,86,9.0,29.95,0,-0.9396926207859083,0.342020143325669
0.572087659,64,13.0,1,90,6.0,29.93,0,-0.9396926207859083,0.342020143325669
0.364475202,64,13.0,1,81,6.0,29.94,4180,-0.9396926207859083,0.342020143325669
0.156862745,64,13.0,2,59,8.0,29.94,28174,-0.9396926207859083,0.342020143325669
0.050749712,64,13.0,3,53,16.0,29.91,34224,-0.9396926207859083,0.342020143325669
0.258362168,64,13.0,3,70,23.0,29.9,18452,-0.9396926207859083,0.342020143325669
0.465974625,64,13.0,2,84,18.0,29.89,1810,-0.9396926207859083,0.342020143325669
0.673587082,64,13.0,1,90,13.0,29.91,0,-0.9396926207859083,0.342020143325669
0.780600462,64,13.1,2,90,10.0,29.9,0,-0.9396926207859083,0.342020143325669
0.572748268,64,13.1,2,93,11.0,29.88,0,-0.9396926207859083,0.342020143325669
0.364896074,64,13.1,2,84,8.0,29.91,6677,-0.9396926207859083,0.342020143325669
0.15704388,64,13.1,1,68,7.0,29.91,27571,-0.9396926207859083,0.342020143325669
0.050808314,64,13.1,1,51,16.0,29.88,32484,-0.9396926207859083,0.342020143325669
0.258660508,64,13.1,1,61,22.0,29.85,20623,-0.9396926207859083,0.342020143325669
0.466512702,64,13.1,1,81,16.0,29.87,1833,-0.9396926207859083,0.342020143325669
0.674364896,64,13.1,2,83,11.0,29.94,0,-0.9396926207859083,0.342020143325669
0.782407407,61,14.6,1,83,11.0,29.94,0,-1.0,-1.8369701987210297e-16
0.574074074,61,14.6,2,87,5.0,29.93,0,-1.0,-1.8369701987210297e-16
0.365740741,61,14.6,1,87,13.0,29.96,1553,-1.0,-1.8369701987210297e-16
0.157407407,61,14.6,1,72,17.0,30.0,10820,-1.0,-1.8369701987210297e-16
0.050925926,61,14.6,1,65,18.0,30.0,34718,-1.0,-1.8369701987210297e-16
0.259259259,61,14.6,1,70,26.0,29.97,21487,-1.0,-1.8369701987210297e-16
0.467592593,61,14.6,2,83,15.0,29.96,1893,-1.0,-1.8369701987210297e-16
0.675925926,61,14.6,3,90,15.0,29.99,0,-1.0,-1.8369701987210297e-16
0.784222738,59,16.1,4,93,15.0,29.98,0,-0.984807753012208,-0.17364817766693033
0.575406032,59,16.1,4,93,11.0,29.97,0,-0.984807753012208,-0.17364817766693033
0.366589327,59,16.1,4,90,17.0,30.0,692,-0.984807753012208,-0.17364817766693033
0.157772622,59,16.1,3,81,14.0,30.02,12441,-0.984807753012208,-0.17364817766693033
0.051044084,59,16.1,3,73,23.0,30.02,32812,-0.984807753012208,-0.17364817766693033
0.259860789,59,16.1,2,72,22.0,29.98,21404,-0.984807753012208,-0.17364817766693033
0.468677494,59,16.1,3,87,17.0,29.96,1844,-0.984807753012208,-0.17364817766693033
0.6774942,59,16.1,3,87,17.0,29.97,0,-0.984807753012208,-0.17364817766693033
0.784222738,59,13.7,4,90,15.0,29.96,0,-0.984807753012208,-0.17364817766693033
0.575406032,59,13.7,4,90,13.0,29.96,0,-0.984807753012208,-0.17364817766693033
0.366589327,59,13.7,4,90,8.0,29.97,987,-0.984807753012208,-0.17364817766693033
0.157772622,59,13.7,3,78,16.0,29.98,13735,-0.984807753012208,-0.17364817766693033
0.051044084,59,13.7,3,72,17.0,29.96,34957,-0.984807753012208,-0.17364817766693033
0.259860789,59,13.7,2,70,17.0,29.92,20826,-0.984807753012208,-0.17364817766693033
0.468677494,59,13.7,3,83,16.0,29.9,1837,-0.984807753012208,-0.17364817766693033
0.6774942,59,13.7,4,87,9.0,29.92,0,-0.984807753012208,-0.17364817766693033
0.786046512,60,13.6,4,87,11.0,29.91,0,-0.9396926207859084,-0.34202014332566855
0.576744186,60,13.6,4,90,8.0,29.9,0,-0.9396926207859084,-0.34202014332566855
0.36744186,60,13.6,3,86,8.0,29.92,1107,-0.9396926207859084,-0.34202014332566855
0.158139535,60,13.6,1,67,14.0,29.92,17409,-0.9396926207859084,-0.34202014332566855
0.051162791,60,13.6,1,61,18.0,29.91,34682,-0.9396926207859084,-0.34202014332566855
